time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-14T21:16:16.342Z,64.8694,-148.7631,20.8,2,ml,,,,0.63,ak,ak16332987,2017-07-14T21:30:39.889Z,"35km W of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-14T21:07:47.100Z,33.8153333,-117.793,3.03,1.27,ml,36,54,0.01351,0.23,ci,ci37703247,2017-07-15T00:35:48.629Z,"2km E of Villa Park, CA",earthquake,0.27,0.27,0.123,31,reviewed,ci,ci
2017-07-14T20:53:26.740Z,19.4088326,-155.2798309,0.09,1.76,md,12,108,0.003346,0.18,hv,hv61835311,2017-07-14T20:56:27.180Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.34,0.19,5,automatic,hv,hv
2017-07-14T20:51:15.238Z,59.8024,-136.8239,0,1.5,ml,,,,0.72,ak,ak16332957,2017-07-14T20:58:33.907Z,"93km WNW of Skagway, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-14T20:48:25.350Z,34.4031667,-117.7096667,9.16,1.04,ml,24,95,0.03348,0.08,ci,ci37703231,2017-07-14T20:58:30.270Z,"7km WSW of Pinon Hills, CA",earthquake,0.14,0.35,0.094,13,reviewed,ci,ci
2017-07-14T20:43:03.610Z,19.0843,-64.3305,40,2.3,md,4,328,1.2287,0.28,pr,pr2017195014,2017-07-15T00:53:42.999Z,"79km NNE of Road Town, British Virgin Islands",earthquake,6.35,17.19,0.15,3,reviewed,pr,pr
2017-07-14T20:41:56.230Z,38.8178329,-122.7946701,4.24,0.98,md,10,97,0.009863,0.02,nc,nc72837891,2017-07-14T20:50:02.373Z,"5km NW of The Geysers, California",earthquake,0.57,1.94,0.14,4,automatic,nc,nc
2017-07-14T20:34:24.830Z,36.8105,-97.6295,8.43,2.2,mb_lg,,52,0.189,0.18,us,us20009wfd,2017-07-15T18:19:35.887Z,"9km E of Medford, Oklahoma",earthquake,0.6,8.4,0.109,22,reviewed,us,us
2017-07-14T20:34:09.870Z,33.9765,-116.9245,6.49,0.99,ml,35,62,0.07208,0.16,ci,ci37703207,2017-07-14T20:53:20.768Z,"7km NE of Beaumont, CA",earthquake,0.18,0.77,0.145,22,reviewed,ci,ci
2017-07-14T20:22:20.190Z,47.7718333,-122.4393333,18.66,1.53,ml,13,88,0.3209,0.18,uw,uw61282062,2017-07-17T22:38:17.280Z,"5km SE of Kingston, Washington",earthquake,0.37,1.57,0.113,9,reviewed,uw,uw
2017-07-14T20:19:31.080Z,34.0356667,-116.319,8.77,1.37,ml,35,38,0.06778,0.21,ci,ci37703191,2017-07-14T20:30:42.940Z,"11km S of Joshua Tree, CA",earthquake,0.3,0.76,0.196,27,reviewed,ci,ci
2017-07-14T19:52:03.679Z,38.5253,-119.4141,5,1,ml,3,154.37,0.028,0.0535,nn,nn00596045,2017-07-15T00:20:47.492Z,"29km SSW of Smith Valley, Nevada",earthquake,,6.7,0.29,3,reviewed,nn,nn
2017-07-14T19:50:45.689Z,63.4602,-148.9222,0.7,1.4,ml,,,,0.61,ak,ak16332838,2017-07-14T19:57:56.585Z,"7km N of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-14T19:45:27.620Z,34.3176667,-116.8396667,0.69,1.69,ml,60,26,0.03192,0.17,ci,ci37703167,2017-07-18T19:59:12.295Z,"6km N of Big Bear City, CA",earthquake,0.14,0.26,0.225,18,reviewed,ci,ci
2017-07-14T19:42:36.330Z,34.3188333,-116.843,0.94,1.77,ml,64,26,0.03183,0.17,ci,ci37703159,2017-07-14T20:38:31.853Z,"6km N of Big Bear City, CA",earthquake,0.14,0.23,0.175,56,reviewed,ci,ci
2017-07-14T19:42:11.487Z,63.1648,-150.9003,133.2,1.3,ml,,,,0.25,ak,ak16332824,2017-07-14T19:47:21.114Z,"101km WSW of Cantwell, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-07-14T19:34:18.550Z,34.4041667,-117.7123333,7.69,2.32,ml,85,22,0.03582,0.17,ci,ci37703143,2017-07-14T20:26:37.010Z,"7km WSW of Pinon Hills, CA",earthquake,0.12,0.35,0.151,111,reviewed,ci,ci
2017-07-14T19:22:19.010Z,33.8473333,-117.499,-0.48,1.31,ml,51,47,0.05394,0.21,ci,ci37703127,2017-07-14T20:10:45.053Z,"4km SSE of Home Gardens, CA",quarry blast,0.36,31.61,0.119,28,reviewed,ci,ci
2017-07-14T19:21:56.930Z,37.5873333,-119.0138333,-0.15,2.03,md,24,174,0.02527,0.06,nc,nc72837866,2017-07-14T20:59:01.389Z,"7km SSW of Mammoth Lakes, California",earthquake,0.29,0.45,0.18,20,reviewed,nc,nc
2017-07-14T19:15:30.450Z,33.4893333,-116.7916667,4.41,1.46,ml,55,37,0.08842,0.19,ci,ci37703111,2017-07-14T19:51:32.230Z,"8km NE of Aguanga, CA",earthquake,0.18,0.47,0.144,26,reviewed,ci,ci
2017-07-14T19:11:46.400Z,35.0031667,-118.1868333,-1.04,1.23,ml,12,110,0.1276,0.14,ci,ci37703103,2017-07-15T00:40:07.688Z,"6km SSW of Mojave, CA",quarry blast,0.47,31.61,0.159,7,reviewed,ci,ci
2017-07-14T19:10:12.320Z,44.8918333,-74.7163333,5,1.3,ml,9,137,0.1487,0.24,ld,ld60054903,2017-07-17T15:53:54.030Z,"14km S of Cornwall, Canada",earthquake,0.63,31.61,0.162,9,reviewed,ld,ld
2017-07-14T19:08:21.680Z,33.8103333,-117.7966667,3.51,1.66,ml,54,54,0.01915,0.23,ci,ci37703095,2017-07-14T20:04:49.027Z,"2km ESE of Villa Park, CA",earthquake,0.16,0.25,0.167,50,reviewed,ci,ci
2017-07-14T19:03:01.450Z,36.032,-97.899,3.62,2.4,mb_lg,,28,0.106,0.29,us,us20009wdy,2017-07-15T18:03:48.040Z,"8km S of Hennessey, Oklahoma",earthquake,1,4.3,0.089,33,reviewed,us,us
2017-07-14T18:54:08.840Z,35.0658333,-118.3338333,-0.98,1.09,ml,16,104,0.07533,0.12,ci,ci37703079,2017-07-14T23:33:41.383Z,"13km SE of Tehachapi, CA",quarry blast,0.38,31.61,0.094,11,reviewed,ci,ci
2017-07-14T18:52:38.100Z,47.5166667,-122.64,-0.43,1.6,ml,4,336,0.1047,0.01,uw,uw61282032,2017-07-17T22:26:27.670Z,"1km WSW of East Port Orchard, Washington",explosion,2.38,31.61,0.368,4,reviewed,uw,uw
2017-07-14T18:31:21.850Z,48.0146667,-121.5656667,9.14,1.41,ml,11,85,0.2472,0.12,uw,uw61282027,2017-07-17T22:20:45.200Z,"20km NNE of Gold Bar, Washington",earthquake,0.31,9.96,0.021,3,reviewed,uw,uw
2017-07-14T18:23:52.750Z,38.3383,-119.1572,14.8,2.2,ml,8,166.37,0.685,,nn,nn00595977,2017-07-14T18:25:23.216Z,"11km NE of Bridgeport, California",earthquake,,,,,automatic,nn,nn
2017-07-14T18:03:17.920Z,19.2251663,-155.4133301,33.05,2.34,ml,55,137,0.01935,0.24,hv,hv61835161,2017-07-15T17:49:22.040Z,"12km NE of Pahala, Hawaii",earthquake,0.56,0.78,0.22,6,automatic,hv,hv
2017-07-14T17:52:36.750Z,49.0001,-173.2797,15.08,3.9,mb,,248,3.568,1.26,us,us20009wdi,2017-07-15T17:35:47.040Z,"South of the Aleutian Islands",earthquake,12.7,8.2,0.072,51,reviewed,us,us
2017-07-14T17:39:52.830Z,38.7488327,-122.6936646,-0.61,1.37,md,10,139,0.01981,0.14,nc,nc72837791,2017-07-14T18:03:03.942Z,"6km W of Middletown, California",earthquake,0.9,1.83,0.13,6,automatic,nc,nc
2017-07-14T17:38:46.880Z,37.3248333,-122.103,-0.31,1.5,md,14,49,0.01234,0.05,nc,nc72837786,2017-07-14T22:30:08.415Z,"2km S of Loyola, California",quarry blast,0.18,31.61,0.182,13,reviewed,nc,nc
2017-07-14T17:32:50.720Z,36.908165,-121.4351654,1.39,1.35,md,8,155,0.07886,0.06,nc,nc72837781,2017-07-14T17:49:01.913Z,"6km NNW of Hollister, California",earthquake,0.37,7.91,0.1,7,automatic,nc,nc
2017-07-14T17:30:26.070Z,37.5788345,-118.845665,0.6,1.21,md,7,233,0.01726,0.04,nc,nc72837776,2017-07-14T19:44:02.189Z,"13km SE of Mammoth Lakes, California",earthquake,1.47,0.49,0.17,8,automatic,nc,nc
2017-07-14T17:13:28.470Z,33.0188333,-116.0798333,-0.12,1.28,ml,35,68,0.1612,0.3,ci,ci37702935,2017-07-14T18:06:55.626Z,"15km SSE of Ocotillo Wells, CA",quarry blast,0.63,31.61,0.167,19,reviewed,ci,ci
2017-07-14T17:12:12.230Z,61.6328,-149.8043,32.4,1.3,ml,,,,0.64,ak,ak16332511,2017-07-14T17:18:43.800Z,"0km ENE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-14T17:02:02.310Z,45.6381667,-122.7185,15.38,1.42,ml,17,79,0.04685,0.09,uw,uw61282012,2017-07-16T18:27:36.910Z,"4km W of Vancouver, Washington",earthquake,0.29,0.24,0.126,13,reviewed,uw,uw
2017-07-14T16:59:06.754Z,62.378,-149.1304,0,1.2,ml,,,,0.61,ak,ak16332505,2017-07-14T17:04:17.318Z,"44km ENE of Y, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-14T16:57:26.734Z,60.3987,-147.3533,10.1,1.8,ml,,,,0.81,ak,ak16332503,2017-07-14T17:02:06.116Z,"84km ESE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-14T16:46:40.290Z,45.6448333,-122.7065,12.87,1.06,ml,14,111,0.09309,0.17,uw,uw61282007,2017-07-17T16:34:40.570Z,"3km W of Vancouver, Washington",earthquake,0.58,1.91,0.067,11,reviewed,uw,uw
2017-07-14T16:44:06.490Z,19.1291,-64.327,43,2.5,md,3,340,1.2602,0.22,pr,pr2017195013,2017-07-14T20:14:48.569Z,"84km NNE of Road Town, British Virgin Islands",earthquake,6.6,15.05,0.08,3,reviewed,pr,pr
2017-07-14T16:42:55.350Z,19.1146,-64.3505,34,2.26,md,3,339,1.2329,0.32,pr,pr2017195012,2017-07-14T20:14:17.777Z,"82km NNE of Road Town, British Virgin Islands",earthquake,7.03,24.71,0.03,2,reviewed,pr,pr
2017-07-14T16:40:14.382Z,60.1425,-148.9625,28.3,2,ml,,,,0.83,ak,ak16332489,2017-07-15T03:56:47.317Z,"24km E of Bear Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-14T16:36:25.630Z,46.9108333,-112.5488333,13.02,2.4,ml,19,125,0.035,0.15,mb,mb80231389,2017-07-14T20:24:46.290Z,"11km ESE of Lincoln, Montana",earthquake,0.35,0.44,0.093,11,reviewed,mb,mb
2017-07-14T16:35:30.190Z,19.1256,-64.3058,46,2.63,md,6,329,1.2741,0.28,pr,pr2017195011,2017-07-14T20:13:50.353Z,"85km NNE of Road Town, British Virgin Islands",earthquake,7.29,16.329,0.06,3,reviewed,pr,pr
2017-07-14T16:27:32.470Z,33.9171667,-117.8741667,11.02,1.68,ml,51,85,0.0499,0.19,ci,ci37702903,2017-07-14T16:38:37.010Z,"2km E of Brea, CA",earthquake,0.27,0.49,0.152,28,reviewed,ci,ci
2017-07-14T16:21:12.800Z,34.4036667,-117.7123333,7.91,1.5,ml,47,43,0.03552,0.15,ci,ci37702895,2017-07-14T18:00:12.260Z,"7km WSW of Pinon Hills, CA",earthquake,0.17,0.5,0.118,31,reviewed,ci,ci
2017-07-14T16:13:33.750Z,19.0966,-64.2763,50,2.36,md,3,341,1.2787,0.29,pr,pr2017195010,2017-07-14T20:13:17.697Z,"83km NNE of Road Town, British Virgin Islands",earthquake,9.81,16.93,0.04,3,reviewed,pr,pr
2017-07-14T15:56:38.937Z,63.7442,-152.0569,2,1,ml,,,,0.22,ak,ak16332289,2017-07-14T16:04:03.948Z,"152km W of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-14T15:39:30.300Z,36.0311,-97.9057,6.232,2.7,ml,,38,,0.49,us,us20009wcb,2017-07-18T17:45:44.896Z,"8km S of Hennessey, Oklahoma",earthquake,1.1,3.7,,,reviewed,tul,tul
2017-07-14T15:29:04.410Z,46.8768333,-112.5396667,11.23,2.58,ml,25,82,0.046,0.24,mb,mb80231359,2017-07-17T09:12:46.027Z,"13km SE of Lincoln, Montana",earthquake,0.47,0.52,0.287,17,reviewed,mb,mb
2017-07-14T15:25:46.770Z,-10.7672,161.691,40.84,4.9,mb,,54,2.165,0.8,us,us20009wc8,2017-07-15T17:18:04.040Z,"42km SW of Kirakira, Solomon Islands",earthquake,9.1,6.5,0.049,129,reviewed,us,us
2017-07-14T15:17:39.861Z,61.2823,-152.1156,0,1.6,ml,,,,0.43,ak,ak16332205,2017-07-14T15:31:40.704Z,"79km NNW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-14T15:12:07.443Z,62.2805,-151.2029,68.6,2.3,ml,,,,0.57,ak,ak16332191,2017-07-15T03:58:26.913Z,"56km W of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-07-14T15:11:32.300Z,36.0361,-97.9013,4.504,3,ml,,20,,0.29,us,us20009wbx,2017-07-15T16:48:40.173Z,"8km S of Hennessey, Oklahoma",earthquake,1,3.1,,,reviewed,tul,tul
2017-07-14T15:08:32.410Z,46.867,-112.5376667,12.11,1.57,ml,16,73,0.054,0.18,mb,mb80231344,2017-07-14T15:34:54.790Z,"14km SE of Lincoln, Montana",earthquake,0.44,0.46,0.249,6,reviewed,mb,mb
2017-07-14T15:04:22.000Z,35.86,-96.6992,5,3.4,ml,,44,,0.28,us,us20009wbv,2017-07-15T15:14:22.243Z,"12km NNW of Stroud, Oklahoma",earthquake,1,2,,,reviewed,tul,tul
2017-07-14T14:55:51.860Z,35.8613,-96.6923,6.47,2.7,mb_lg,,91,0.099,0.22,us,us20009wbt,2017-07-15T04:38:35.458Z,"12km NNW of Stroud, Oklahoma",earthquake,1,2,0.067,58,reviewed,us,us
2017-07-14T14:48:21.250Z,19.4165001,-155.283493,2.12,1.8,ml,15,64,0.001289,0.39,hv,hv61835081,2017-07-14T14:54:06.570Z,"5km WSW of Volcano, Hawaii",earthquake,0.81,0.99,0.29,11,automatic,hv,hv
2017-07-14T14:35:26.336Z,59.7621,-136.5857,0.9,1.4,ml,,,,0.74,ak,ak16332178,2017-07-14T14:43:09.948Z,"79km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-14T14:28:12.050Z,33.4915,-116.7863333,4.96,1.05,ml,39,39,0.08432,0.15,ci,ci37702719,2017-07-14T15:20:03.360Z,"9km NE of Aguanga, CA",earthquake,0.16,1.02,0.117,25,reviewed,ci,ci
2017-07-14T14:17:50.600Z,35.8619,-96.6898,5.41,3.7,mwr,,47,0.1,0.46,us,us20009wbj,2017-07-15T14:02:37.757Z,"12km NNW of Stroud, Oklahoma",earthquake,1.3,2.6,0.053,34,reviewed,us,us
2017-07-14T14:04:50.790Z,35.8579,-96.6864,6.55,3.5,mwr,,106,0.105,0.09,us,us20009wbh,2017-07-15T06:37:13.492Z,"12km NNW of Stroud, Oklahoma",earthquake,0.9,1.2,0.069,20,reviewed,us,us
2017-07-14T14:03:30.050Z,35.8584,-96.6932,5.51,2.7,ml,,88,0.101,0.12,us,us20009wbg,2017-07-15T03:45:53.696Z,"12km NNW of Stroud, Oklahoma",earthquake,1.2,1.9,0.069,28,reviewed,us,us
2017-07-14T13:47:35.300Z,35.8591,-96.6833,6.813,4.2,mwr,,39,,0.44,us,us20009wba,2017-07-18T23:54:14.737Z,"12km N of Stroud, Oklahoma",earthquake,1.3,2.6,0.038,66,reviewed,tul,us
2017-07-14T13:44:11.550Z,38.7818336,-122.716835,1.88,1.13,md,10,95,0.008561,0.04,nc,nc72837511,2017-07-14T13:53:02.233Z,"3km E of The Geysers, California",earthquake,0.38,0.59,0.19,5,automatic,nc,nc
2017-07-14T13:39:47.820Z,38.8273315,-122.8241653,1.61,1.37,md,20,86,0.009473,0.02,nc,nc72837496,2017-07-14T13:48:02.222Z,"8km W of Cobb, California",earthquake,0.2,0.35,0.08,7,automatic,nc,nc
2017-07-14T13:35:23.251Z,59.8191,-151.5128,69.3,1.5,ml,,,,0.36,ak,ak16332091,2017-07-14T13:40:01.138Z,"15km NW of Fritz Creek, Alaska",earthquake,,1.5,,,automatic,ak,ak
2017-07-14T13:33:37.720Z,45.0403333,-111.8391667,8.96,1.26,md,12,97,0.24,0.14,mb,mb80231314,2017-07-14T15:09:03.010Z,"29km SSE of Virginia City, Montana",earthquake,0.4,3.07,0.141,9,reviewed,mb,mb
2017-07-14T13:32:26.750Z,37.4748333,-118.955,1.66,1.14,md,18,131,0.1406,0.07,nc,nc72837481,2017-07-18T22:36:03.180Z,"19km S of Mammoth Lakes, California",earthquake,0.3,31.61,0.205,17,reviewed,nc,nc
2017-07-14T13:24:21.820Z,37.5698318,-118.8468323,0.86,1.18,md,9,161,0.05072,0.02,nc,nc72837471,2017-07-14T13:35:02.188Z,"14km SE of Mammoth Lakes, California",earthquake,0.86,3.72,0.25,9,automatic,nc,nc
2017-07-14T13:17:23.430Z,33.4623333,-117.6891667,13.98,1.87,ml,49,118,0.0929,0.24,ci,ci37702631,2017-07-14T13:57:34.210Z,"1km ESE of Dana Point, CA",earthquake,0.51,0.69,0.203,27,reviewed,ci,ci
2017-07-14T13:16:49.470Z,33.4668333,-117.6866667,14.3,1.81,ml,44,118,0.08804,0.26,ci,ci37702623,2017-07-14T13:57:54.557Z,"1km E of Dana Point, CA",earthquake,0.51,0.72,0.256,27,reviewed,ci,ci
2017-07-14T13:16:02.980Z,33.4583333,-117.7026667,15.34,2.45,ml,92,93,0.03885,0.24,ci,ci37702607,2017-07-14T17:16:32.740Z,"1km SSW of Dana Point, CA",earthquake,0.23,0.3,0.177,99,reviewed,ci,ci
2017-07-14T13:15:37.940Z,33.8546667,-117.6756667,6.64,2.03,ml,97,17,0.03141,0.18,ci,ci37702599,2017-07-14T16:59:48.980Z,"10km W of Corona, CA",earthquake,0.12,0.31,0.175,75,reviewed,ci,ci
2017-07-14T13:08:59.490Z,37.5596657,-118.8436661,-0.15,1.13,md,9,231,0.03244,0.01,nc,nc72837401,2017-07-14T13:20:04.161Z,"15km SE of Mammoth Lakes, California",earthquake,0.88,0.93,0.16,10,automatic,nc,nc
2017-07-14T13:05:08.210Z,38.8274994,-122.7638321,1.75,2.29,md,6,158,0.0056,0,nc,nc72837386,2017-07-14T15:15:04.626Z,"3km W of Cobb, California",earthquake,0.96,0.71,1.48,2,automatic,nc,nc
2017-07-14T12:59:27.580Z,38.7524986,-122.7220001,0.7,1.87,md,16,76,0.02107,0.08,nc,nc72837376,2017-07-14T15:00:03.407Z,"4km SE of The Geysers, California",earthquake,0.35,0.56,0.16,8,automatic,nc,nc
2017-07-14T12:40:56.540Z,37.5428352,-118.8304977,-0.39,1.16,md,8,194,0.04712,0.02,nc,nc72837361,2017-07-14T14:34:03.371Z,"17km SE of Mammoth Lakes, California",earthquake,0.53,2.02,0.08,9,automatic,nc,nc
2017-07-14T12:40:14.500Z,37.5411682,-118.8318329,-0.23,1.48,md,16,178,0.04882,0.02,nc,nc72837356,2017-07-14T14:08:02.295Z,"17km SE of Mammoth Lakes, California",earthquake,0.41,2.77,0.12,15,automatic,nc,nc
2017-07-14T12:26:09.800Z,37.5873333,-119.0095,-0.31,1.29,md,25,173,0.0267,0.06,nc,nc72837336,2017-07-14T17:27:03.877Z,"7km SSW of Mammoth Lakes, California",earthquake,0.27,0.39,0.254,21,reviewed,nc,nc
2017-07-14T12:12:36.010Z,48.6,-119.6128333,-0.99,1.43,ml,10,170,0.6246,0.44,uw,uw61281937,2017-07-16T19:54:57.120Z,"17km SW of Tonasket, Washington",earthquake,2.61,5,0.106,10,reviewed,uw,uw
2017-07-14T12:00:29.680Z,-33.7495,-72.5524,10,5.3,mww,,78,0.787,1.19,us,us20009wav,2017-07-14T15:18:30.496Z,"88km WSW of San Antonio, Chile",earthquake,3.8,1.8,0.059,28,reviewed,us,us
2017-07-14T11:44:43.480Z,34.3056667,-116.4475,8.3,1.3,ml,26,71,0.05559,0.16,ci,ci37702519,2017-07-14T14:01:41.110Z,"21km N of Yucca Valley, CA",earthquake,0.29,0.61,0.148,28,reviewed,ci,ci
2017-07-14T11:41:15.700Z,-33.7369,-72.6395,10,4.6,mb,,142,0.858,0.96,us,us20009was,2017-07-14T14:36:25.744Z,"95km W of San Antonio, Chile",earthquake,3.3,1.9,0.122,20,reviewed,us,us
2017-07-14T11:33:03.630Z,46.855,-112.5323333,12.34,1.22,ml,14,62,0.063,0.14,mb,mb80231284,2017-07-14T14:53:17.010Z,"15km SE of Lincoln, Montana",earthquake,0.37,0.8,0.197,4,reviewed,mb,mb
2017-07-14T11:32:31.660Z,19.2088337,-155.4689941,36.96,2.04,md,48,97,0.04848,0.12,hv,hv61835026,2017-07-14T11:35:45.980Z,"1km ENE of Pahala, Hawaii",earthquake,0.57,0.72,0.12,16,automatic,hv,hv
2017-07-14T11:06:05.904Z,61.9757,-149.5772,0,1.3,ml,,,,0.54,ak,ak16331964,2017-07-14T11:12:27.018Z,"25km SE of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-14T11:02:38.070Z,36.2578316,-120.3058319,18.14,2,md,7,123,0.1901,0.2,nc,nc72837261,2017-07-14T12:36:02.043Z,"13km NNE of Coalinga, California",earthquake,1.16,1.33,0.16,4,automatic,nc,nc
2017-07-14T10:53:29.710Z,62.3692,-151.2909,84.3,1.4,ml,,,,0.29,ak,ak16331962,2017-07-14T11:01:02.496Z,"61km W of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-14T10:39:56.200Z,38.776165,-122.7228317,1.8,1.68,md,17,59,0.005243,0.03,nc,nc72837241,2017-07-14T12:21:04.013Z,"2km E of The Geysers, California",earthquake,0.21,0.42,0.16,9,automatic,nc,nc
2017-07-14T10:36:39.240Z,38.783165,-122.7423325,0.11,1.16,md,13,80,0.004383,0.04,nc,nc72837231,2017-07-14T11:54:02.946Z,"1km ENE of The Geysers, California",earthquake,0.24,0.43,0.12,5,automatic,nc,nc
2017-07-14T10:24:46.290Z,19.371,-155.2916667,2.824,0.95,md,30,56,0.01808,0.09,hv,hv61834941,2017-07-14T21:01:09.160Z,"8km SW of Volcano, Hawaii",earthquake,0.23,0.32,0.168,10,reviewed,hv,hv
2017-07-14T10:12:59.830Z,1.4208,99.1676,10,4.5,mb,,113,1.287,0.76,us,us20009wac,2017-07-14T11:55:16.040Z,"12km WNW of Padangsidempuan, Indonesia",earthquake,6,1.9,0.127,18,reviewed,us,us
2017-07-14T10:04:40.326Z,62.2377,-149.1796,22.9,2.1,ml,,,,0.44,ak,ak16331952,2017-07-14T10:10:49.972Z,"35km ENE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-14T10:04:02.610Z,18.8805,-68.7015,56,3.54,md,16,322,0.4867,0.36,pr,pr2017195008,2017-07-14T10:59:25.606Z,"25km N of Otra Banda, Dominican Republic",earthquake,3.92,3.04,0.21,15,reviewed,pr,pr
2017-07-14T09:32:51.984Z,52.7235,-167.2244,89.4,2.5,ml,,,,0.77,ak,ak16331950,2017-07-14T18:15:30.724Z,"113km ESE of Nikolski, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2017-07-14T09:25:45.937Z,40.3477,-119.7791,18.6,1.3,ml,8,121.26,0.405,0.1391,nn,nn00595965,2017-07-15T02:36:36.600Z,"42km SW of Gerlach-Empire, Nevada",earthquake,,2,0.61,4,reviewed,nn,nn
2017-07-14T09:25:44.914Z,40.4514,-119.7726,0,1.2,ml,6,257.26,0.509,,nn,nn00595935,2017-07-14T17:19:24.391Z,"36km WSW of Gerlach-Empire, Nevada",earthquake,,,0.34,3,automatic,nn,nn
2017-07-14T09:24:37.210Z,38.7765007,-122.7208328,1.83,1.13,md,11,78,0.004281,0.02,nc,nc72837161,2017-07-14T11:02:02.798Z,"3km E of The Geysers, California",earthquake,0.37,0.6,0.07,6,automatic,nc,nc
2017-07-14T09:22:55.350Z,39.7046667,-110.6978333,-2.41,2.14,ml,11,94,0.04292,0.07,uu,uu60216007,2017-07-17T14:38:28.200Z,"13km E of Helper, Utah",earthquake,0.31,0.61,0.092,3,reviewed,uu,uu
2017-07-14T09:21:59.920Z,37.5398331,-118.8679962,2.72,1.09,md,6,210,0.05887,0.02,nc,nc72837156,2017-07-14T09:28:02.544Z,"15km SE of Mammoth Lakes, California",earthquake,3.19,5.44,0.24,8,automatic,nc,nc
2017-07-14T09:12:46.976Z,64.5922,-151.4983,6.8,1.2,ml,,,,0.41,ak,ak16331948,2017-07-14T09:18:31.527Z,"61km SW of Manley Hot Springs, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-14T08:32:43.200Z,37.5148315,-118.8111649,0.66,1.64,md,19,153,0.07617,0.05,nc,nc72837136,2017-07-14T10:35:04.734Z,"20km SE of Mammoth Lakes, California",earthquake,0.33,1.47,0.11,17,automatic,nc,nc
2017-07-14T08:31:18.550Z,37.5283318,-118.8856659,1.51,1.48,md,15,216,0.07624,0.03,nc,nc72837131,2017-07-14T10:09:03.663Z,"15km SSE of Mammoth Lakes, California",earthquake,0.55,1.16,0.18,14,automatic,nc,nc
2017-07-14T08:15:59.873Z,41.1415,-116.2207,2,1.3,ml,7,250.65,0.166,0.1313,nn,nn00595929,2017-07-15T02:36:31.725Z,"48km NNW of Carlin, Nevada",earthquake,,5.3,0.26,5,reviewed,nn,nn
2017-07-14T08:15:55.980Z,46.8845,-112.5221667,13.74,1.72,ml,18,75,0.033,0.15,mb,mb80231259,2017-07-14T14:41:01.510Z,"14km ESE of Lincoln, Montana",earthquake,0.41,0.4,0.085,4,reviewed,mb,mb
2017-07-14T08:11:38.020Z,18.7326,-64.2973,8,2.83,md,4,340,1.073,0.15,pr,pr2017195009,2017-07-14T11:09:57.605Z,"48km NE of Road Town, British Virgin Islands",earthquake,9.44,8.78,0.44,4,reviewed,pr,pr
2017-07-14T08:07:18.829Z,59.8621,-152.8432,100.3,1.2,ml,,,,0.11,ak,ak16331882,2017-07-14T08:14:49.066Z,"57km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-14T07:56:03.240Z,20.4391,145.2975,43.6,4.5,mb,,101,6.824,0.55,us,us20009w83,2017-07-14T08:13:57.040Z,"43km ESE of Farallon de Pajaros, Northern Mariana Islands",earthquake,11,7.9,0.076,51,reviewed,us,us
2017-07-14T07:41:21.930Z,19.1875,-155.4761658,36.23,2.31,md,53,84,0.03457,0.15,hv,hv61834646,2017-07-14T07:44:44.450Z,"2km SSE of Pahala, Hawaii",earthquake,0.45,0.71,0.15,30,automatic,hv,hv
2017-07-14T07:31:58.950Z,44.7303333,-111.0053333,5.3,0.96,ml,11,63,0.029,0.22,uu,uu60215997,2017-07-14T16:38:18.580Z,"10km NE of West Yellowstone, Montana",earthquake,0.59,0.94,0.125,3,reviewed,uu,uu
2017-07-14T07:12:08.760Z,33.4975,-116.7956667,5,1.21,ml,48,30,0.08344,0.18,ci,ci37702359,2017-07-14T14:08:53.820Z,"9km NE of Aguanga, CA",earthquake,0.18,1.03,0.127,26,reviewed,ci,ci
2017-07-14T07:10:47.740Z,19.2238333,-155.4051667,32.901,1.71,md,35,143,0.01541,0.11,hv,hv61834626,2017-07-14T21:23:00.730Z,"8km ENE of Pahala, Hawaii",earthquake,0.51,0.7,0.096,18,reviewed,hv,hv
